Accident_Occurred,Hours_Worked,Weather_Risk_Index,Machine_Age_Years,Employee_Experience_Years,Safety_Violations,Inspection_Frequency,Job_Risk_Level,Shift_Type,Area,Employee_Age,Noise_Level_dB,Temperature_C
1,9,0.6511129401775823,1,26,5,11,1,1,1,30,81.73491881985167,20.521698726352298
0,8,0.36200570354265105,10,12,5,7,2,0,0,53,50.74304956554802,34.16681788975292
1,6,0.8034053550638918,10,14,7,3,1,0,0,45,92.79080176317643,34.62158354630468
1,8,0.37663952796910605,2,25,5,11,2,1,0,35,94.8207577306033,14.541441732118233
0,9,0.38627714215654774,17,21,9,6,1,0,0,44,99.12522147481359,15.744657057524698
0,8,0.33105779407470226,9,8,1,9,2,0,0,59,93.66840391613829,20.785648310119285
0,9,0.26919126734056076,3,16,6,9,2,0,0,62,64.02961468874011,25.683194766846235
0,7,0.3065688346490989,7,21,3,2,2,0,1,52,85.4862381429524,25.09140828854772
1,11,0.09923137146252181,1,4,0,5,3,0,1,47,60.604644932911256,38.64267165404351
1,7,0.5171557652031201,11,13,4,2,1,1,0,37,81.73141436187937,28.126069020443538
1,6,0.42078726865752825,16,29,9,4,1,1,0,40,51.09921880333641,15.978091418578535
0,9,0.34341729824252076,15,0,6,11,1,0,1,30,81.68439189071694,14.317032253281933
1,11,0.02658067931941499,6,15,9,7,2,1,0,41,74.09336854814428,15.945656560461849
1,10,0.9621795298093304,8,3,7,7,1,1,0,50,78.37751508486002,11.009176852448569
0,9,0.3516196740058287,11,12,0,4,2,0,0,40,87.66567573156854,16.784419005835503
1,7,0.5748281455318203,13,20,4,7,1,1,0,51,53.82790124194485,32.236613002128436
0,11,0.31767247831987866,13,24,4,11,1,0,1,26,64.39329626582875,31.5018458274011
1,9,0.8434700342858894,13,2,3,10,1,0,0,47,81.64277237375296,26.764162866099113
0,7,0.050433414525507425,8,7,2,11,1,0,1,23,67.86606096013874,16.066553167935353
1,9,0.4051867502837876,7,16,9,8,1,1,1,49,82.59899788666345,15.953970700048549
0,11,0.04979544839747008,14,2,3,4,2,0,0,23,52.6042696514597,18.121723355081848
1,8,0.21233087425950237,1,12,9,4,2,1,0,34,79.25329916021359,27.45763027693255
1,6,0.8307414932774333,7,20,4,11,1,0,0,49,51.51043863119919,28.44763445988277
1,10,0.49512538841464804,12,21,2,11,3,0,1,37,76.00849461674497,25.123847631344326
0,8,0.15735738714333847,16,28,8,8,1,0,0,55,72.60174686537377,20.751994196942952
1,7,0.0588025871416773,5,29,2,4,1,1,1,54,99.3180429394504,33.38759119558541
0,6,0.048853277875736456,5,9,5,10,1,0,1,46,95.65021986309253,25.33229362943262
1,8,0.2565363933501209,9,11,6,5,1,1,1,61,81.19435535558958,31.558471981482732
1,6,0.7686592883650719,14,2,5,9,2,1,1,61,76.32885414625542,11.272513083205485
0,6,0.533314883615061,8,17,9,1,1,0,1,34,63.823423411228596,17.420242999950577
0,7,0.5957545243764772,11,26,6,5,1,0,1,62,71.72924620871092,14.737205892780537
0,7,0.1483779869363019,8,21,9,4,1,0,1,39,75.68793592475714,15.413966586020543
1,11,0.6741076559620717,4,27,7,5,1,1,1,47,80.52617734136666,31.27753186836443
0,9,0.05209846797847184,1,0,4,11,1,0,1,24,67.49021797456543,23.408047104441525
0,8,0.7338986140348723,16,9,9,3,1,0,0,44,91.97871918474634,30.24186324640078
1,11,0.4494009765343505,9,9,1,4,3,0,0,28,93.42773195438353,13.162784656514507
0,9,0.19714178415626993,5,22,5,7,2,0,0,44,83.60729688777687,30.53223856301773
1,8,0.9037066143898663,11,25,4,6,2,1,0,35,92.67147644038074,10.418750947708201
1,7,0.6027146140178015,7,7,2,6,2,1,1,19,83.3516818830183,17.14045664725395
0,6,0.45510885135411316,11,5,8,3,2,0,0,41,70.1735819736894,13.154508873792613
0,8,0.3742670975888569,4,14,9,9,1,0,0,36,86.36115654245123,25.119213392578743
0,7,0.7310645655006316,9,26,7,3,2,0,0,63,84.53282662193318,23.157210435653532
1,11,0.866967947240121,11,10,5,1,1,0,0,45,79.30604783520718,19.739039691057734
1,6,0.3061973361822866,2,15,8,2,3,1,0,52,65.44120191986163,27.197557778329706
0,7,0.3948429691275095,11,3,8,2,1,0,0,28,53.52572769719075,10.385623856202708
0,8,0.35244652030751455,11,3,3,5,2,0,1,48,60.14107508397371,10.625642304269324
1,10,0.7978118998947037,10,15,3,7,1,1,1,19,73.11925621946432,32.91128213209396
1,8,0.8569291504857155,17,7,9,10,2,0,1,48,85.47548898492671,10.011522922406302
0,6,0.6304398063768959,15,8,5,3,1,0,1,47,62.2180735875862,39.995090064890924
0,7,0.2597067872536536,18,22,5,1,1,0,0,52,97.55098664640943,16.727325448902697
1,8,0.8148873301606923,8,14,6,7,1,0,0,29,77.41087303599605,12.131693158982273
0,6,0.47993522094101093,19,17,8,1,1,0,0,62,86.61842339640305,32.126100683892545
0,11,0.3133126358475298,10,14,1,9,1,0,0,56,63.23446311992544,14.040649477073053
1,8,0.3604973253159107,11,2,8,4,2,1,0,30,70.58382006611532,18.653838111970554
1,8,0.7409277841210922,4,5,0,3,3,0,1,27,64.2066028626996,25.672342331596273
1,8,0.219778003783051,11,7,5,2,1,1,1,34,53.20004337936787,37.96533985118898
0,9,0.030601354367708944,19,14,8,2,1,0,0,20,52.68407513502429,11.951734407266166
1,8,0.5160134493975296,18,2,2,11,1,1,1,64,62.2502851077483,33.75733303340985
0,6,0.3705367027365285,2,19,8,6,1,0,0,42,77.50395259284396,30.047817147435094
0,9,0.7261951114323569,14,10,5,5,2,0,1,62,61.319067233469944,24.965248551116243
0,9,0.7173499972290596,18,3,5,7,1,0,1,32,67.0498431773909,14.536759487432692
0,8,0.5458698226094714,13,9,7,6,2,0,0,55,65.25015529784305,19.685541368517896
1,10,0.8272796469885311,19,19,6,10,3,0,0,61,96.82552807731757,35.63564675966316
0,7,0.03481827242114488,6,22,1,9,1,0,0,42,53.30949378730916,17.308223535454772
0,10,0.6937354822162756,19,20,2,5,1,0,1,36,53.87585035351027,14.291098173881002
0,6,0.2636283540931559,7,3,2,10,1,0,1,59,92.25426299869395,28.343605147566368
1,10,0.0663909651353839,10,9,1,3,2,1,0,21,75.48027069142502,30.563453318831126
0,6,0.6880592232513263,17,1,7,1,2,0,0,56,58.65219856468848,36.10972884875935
0,8,0.6573525840898097,11,28,7,6,1,0,1,35,61.38403496280592,13.338877976691858
0,9,0.42038008584910047,12,6,1,8,1,0,1,35,97.14115358797162,39.84852585357861
1,8,0.9076996537510077,1,28,7,6,1,0,0,30,97.47395529254058,34.584175297338085
0,6,0.45672120030701413,11,28,4,5,1,0,0,61,92.42474232891135,18.735095065174953
0,7,0.6490697991940417,10,13,8,4,1,0,1,23,61.70769656490881,10.57256634156037
0,9,0.33164289478316367,2,9,0,6,1,0,0,23,98.16688625243782,11.982990739267438
1,9,0.9885362738197887,11,20,8,5,2,0,1,45,61.59259114577611,11.65708957735889
1,8,0.13524535645776503,4,5,7,3,1,1,0,37,76.41684069201442,10.039178908279373
1,6,0.47839555052866334,6,2,2,7,3,0,0,25,88.70903106713644,26.6749205535874
0,11,0.6994921990137744,18,0,0,4,1,0,1,42,50.56581912305986,28.52778329716037
0,7,0.7578528174898939,15,0,3,1,2,0,0,43,83.66983615092985,32.511780282005496
1,7,0.37316165177781857,10,15,7,11,3,0,1,42,68.47009646594276,25.237523706980106
1,10,0.8436798311860761,8,28,3,8,3,0,0,33,53.33647769330882,37.987057451879764
1,8,0.7159313217164489,9,19,6,5,1,1,0,64,82.95431711003837,33.75330117297004
0,8,0.7711672046508141,7,11,7,2,1,0,1,25,57.50392630930807,37.49632155234904
1,6,0.48922469436162164,9,10,9,7,2,1,0,20,69.943588858321,15.37593708263361
0,9,0.5471395505107192,7,8,1,3,2,0,0,49,81.10198939394634,10.921666217433392
1,6,0.032934264651284684,13,25,1,1,1,1,0,44,94.81097394144469,36.89641718887293
0,7,0.5067658851363764,17,24,8,2,2,0,1,43,56.509091912434165,34.561798097048836
1,7,0.016548578377944656,10,12,7,10,1,1,0,39,93.95724388482768,33.91788933887049
1,8,0.8944017708904987,4,22,4,10,1,1,0,36,95.00750095119513,37.59884329241601
0,7,0.7830889852676012,13,29,2,11,2,0,0,23,66.57938021779684,24.742383913436285
1,8,0.5839657335570566,2,12,4,9,1,1,1,36,88.04566137942672,19.881297594983458
0,11,0.2405150941335703,11,16,1,9,1,0,0,32,80.60686045285989,23.830674799432995
0,9,0.371725142568221,7,10,9,7,1,0,1,33,68.1100457381623,32.07583390011733
1,10,0.2820126136760337,7,22,6,7,1,1,0,41,76.57551023871169,10.228244395281651
0,6,0.6023933328677769,15,12,2,8,1,0,1,22,85.52495862430496,11.165320225178789
1,6,0.1300518707308309,6,26,6,5,1,1,0,27,52.67964876630533,37.74167710948593
0,8,0.6445983912200788,19,3,3,10,1,0,1,29,70.22309322724986,17.409682247132174
1,8,0.5919548982255158,3,4,2,10,1,1,1,46,57.22685717611136,25.22890132107149
1,8,0.900674604057929,8,21,4,11,3,1,1,34,56.806502724256504,22.458138187042977
0,7,0.4511757219102075,16,4,9,8,1,0,0,36,51.572996374370526,15.113530226120833
0,6,0.14982651710450212,10,2,3,10,1,0,0,45,80.37179786614688,18.482060828335236
0,9,0.34502008176726673,10,21,7,2,2,0,1,37,60.39486750236127,19.07481684386686
1,8,0.4665274196035516,4,3,3,7,1,1,1,50,97.26069087600068,20.764488157164763
0,10,0.4544532916474846,19,5,3,3,1,0,1,54,93.28623977647001,29.67746543159294
1,6,0.3860747426615404,8,16,8,2,1,1,1,31,60.27367098933642,14.631488693744398
1,11,0.9582582430663766,12,5,6,6,3,0,1,40,79.3055813355096,22.480532846206657
1,8,0.5402379660603531,2,22,0,1,1,1,1,52,90.63005637793991,20.650660182587966
0,10,0.288545730260633,9,28,2,9,2,0,1,47,84.44731903922906,20.572381888907138
1,8,0.851077944082777,4,10,4,7,1,0,1,54,81.01765672003394,28.560236753355916
1,10,0.952281814551773,17,4,0,3,1,0,1,37,59.78083546643122,22.295481280933675
0,9,0.6083917867752686,14,16,3,6,1,0,1,33,56.70749622724224,35.97008519823012
1,6,0.982986633096684,4,25,7,8,1,0,0,24,89.09167210753014,39.6456472867266
1,7,0.9392087502874295,1,4,5,2,2,0,0,33,78.13592310295553,28.792382885721697
0,8,0.31482426921065887,10,29,6,10,1,0,0,42,93.03886864583785,23.755668607961393
1,7,0.8485262896472071,8,29,4,11,1,0,1,53,70.0442822671339,16.215067097833924
0,6,0.49695500453676056,12,11,8,11,2,0,1,38,71.75622485258543,12.84114708859514
1,6,0.8867109701041391,10,16,2,11,1,1,0,41,70.87314281877953,37.265862684942654
0,7,0.7952482799396532,1,5,7,7,1,0,1,30,77.82687370724913,37.450175699959956
1,10,0.4585604844631008,11,0,0,4,1,1,0,29,52.53177373658636,35.33262899032489
1,9,0.087672987013511,9,0,7,3,2,1,0,21,77.12845682190797,10.19901277827011
0,11,0.6402457736797103,5,10,0,8,1,0,0,37,94.37772906288113,38.72160601180354
1,10,0.0034322621632795203,11,9,2,5,1,1,1,61,92.80289423039451,19.322400646233902
1,8,0.6576319051394722,6,11,8,6,1,1,0,31,94.76070047659698,25.4636043675361
0,9,0.3434513720159338,17,15,7,8,1,0,0,40,88.48480840931859,29.282261613467035
0,11,0.4170434159747569,15,23,9,8,1,0,0,63,89.2166373192095,39.86132361236106
1,8,0.8321868144034997,5,5,9,6,1,1,1,19,95.15749373154561,12.773173583195062
1,8,0.9807412777510989,8,13,4,7,1,0,1,40,95.89156433272254,31.38129723339055
0,10,0.15245409026135148,15,7,6,9,1,0,1,57,85.79296474655254,25.935148910224
0,6,0.3301546043763567,12,10,2,1,2,0,0,43,96.32458620006311,18.629899177103294
1,9,0.5987101437342757,9,6,5,3,2,1,0,61,57.58865343357695,39.32872957687752
1,9,0.9655062503291477,10,19,4,6,1,0,1,42,58.88802073648533,29.55492982437895
1,10,0.2084522083757615,8,19,6,8,2,1,1,37,80.03796709516811,26.900837198289114
0,11,0.42540070360360216,19,14,8,1,2,0,1,48,76.71621334974692,20.784418537773163
1,11,0.6916516082268254,8,27,2,5,1,1,0,30,56.984639249265484,37.866472623920686
0,8,0.05226801602297637,2,2,2,5,1,0,1,61,88.493627958727,36.113673192683365
1,10,0.1180432436124379,13,22,0,7,3,0,1,62,53.6088854251123,22.217017916890665
0,8,0.678162616840095,16,17,8,2,1,0,1,50,65.91188494697141,36.958089265919966
0,9,0.37360036056354884,12,11,0,11,2,0,0,46,85.20024833872381,11.996210056224964
0,8,0.11927034460485242,17,11,4,7,2,0,1,56,57.60033659337138,14.218235738269303
0,7,0.46092639671613,8,7,7,10,2,0,0,59,81.57851624196519,15.385783424664936
0,6,0.1740209823041048,9,0,2,6,1,0,1,43,52.097025496597226,23.41797989518132
1,10,0.9409736424832928,8,4,1,2,2,0,0,60,97.00490260981297,13.392465240676827
0,8,0.35919709817032064,4,2,5,2,1,0,0,34,93.08258032500375,32.12560137253196
0,6,0.6671363292537398,16,18,4,1,1,0,0,34,62.83964701267071,24.410389333317333
0,10,0.7137737772788711,7,21,1,11,1,0,1,55,53.59421406383325,30.731291551230395
0,10,0.6738717881587478,6,27,7,9,1,0,0,29,73.33369650742415,13.760729175007203
1,6,0.7040035552787126,17,19,7,8,1,1,0,51,85.55265381917113,23.427011470607525
0,11,0.6787536040892527,10,8,2,3,2,0,1,20,81.24407901045377,33.73451388542243
0,7,0.4951141165496641,11,27,7,6,1,0,0,22,72.40134907433665,16.658026699192387
1,8,0.8696720080119358,8,4,1,6,3,1,1,29,68.12761528316938,30.697626697793016
0,11,0.13261628232623734,7,17,6,5,1,0,1,30,59.800789568835626,14.134828737404007
0,8,0.7490467609174936,3,18,7,5,2,0,1,22,50.054709893827756,24.145919256177784
1,9,0.34713351401466586,13,4,1,10,3,0,1,35,89.83195307154207,35.420423957566186
0,11,0.7549708139085121,19,3,8,3,1,0,1,60,60.75674105458751,21.78815876477779
1,8,0.7275870261841908,4,22,7,11,1,1,0,37,89.25893422678453,14.130357536644016
0,6,0.07101027790334302,11,27,6,8,2,0,1,43,65.0967096361629,24.8058832297934
1,11,0.8694498973158968,1,22,4,6,2,0,0,62,98.86233184953043,26.519263251736163
0,9,0.7318615274119965,10,13,4,7,2,0,1,29,69.84762020744463,19.611015449650658
1,8,0.3955512857080594,17,13,1,10,3,1,1,23,92.75802974769125,23.095635665935973
0,10,0.39996236172854116,11,26,9,8,1,0,1,62,65.0354264666215,25.64477723105121
1,6,0.1230032747045886,10,25,4,6,3,1,1,23,82.54689084408776,38.78782538071645
1,11,0.9616943445322538,15,17,0,5,2,1,0,43,83.58410489759308,14.120327989520085
0,10,0.015392006026100247,6,4,4,10,2,0,0,49,78.9117645054599,29.551481537707794
0,7,0.6582047591568915,8,29,2,3,1,0,0,60,69.09963177980097,29.71098407369097
0,9,0.6235380403304993,3,21,7,3,1,0,1,54,89.36432214634739,27.494940815382655
0,11,0.6930949701462148,6,5,5,1,1,0,1,56,50.80446536603339,11.608427764392808
1,9,0.40395708666595054,2,9,9,10,2,1,1,43,55.55953053099661,18.345981596655378
0,6,0.530478040191334,10,27,4,9,1,0,0,18,89.45593893479206,14.281810562075993
0,11,0.2976728516627788,19,4,9,8,1,0,0,38,70.82812065442893,27.373590554473548
1,8,0.4771280653603237,2,26,0,5,1,1,1,57,69.30355207227971,30.168120432742693
0,7,0.6399780261662217,3,24,9,7,1,0,0,46,71.39154474598469,32.44249401294094
0,9,0.37506576448143536,16,1,3,3,1,0,0,28,65.07070884273107,13.590012999609494
1,8,0.5430637166182711,1,0,6,5,3,0,1,48,84.30951596093604,15.446470181962678
1,8,0.8371790880811314,18,15,1,6,3,0,0,26,65.99466009693995,20.448181348114616
0,6,0.3705242887078011,16,7,9,11,2,0,1,58,57.488567626835646,26.973533025249974
0,9,0.26527041605270174,17,25,1,11,1,0,0,64,61.84588844776132,20.405348800292856
0,6,0.6767881880658074,9,24,4,8,1,0,1,25,99.498206123278,33.54113532308054
0,8,0.7369659089684968,14,15,3,5,1,0,0,57,90.56736309595459,21.7254405274916
0,8,0.5259896333821545,13,7,4,4,2,0,0,48,59.16692074066046,31.883222771862545
0,7,0.29617809461256384,18,13,6,8,2,0,1,44,88.5728296249276,36.10086776397037
1,7,0.8739705936273136,2,8,7,9,1,0,0,54,76.38586685662588,39.58440704452994
0,9,0.7687685919318014,4,23,1,8,1,0,1,63,63.80445158954852,37.44059347456361
1,11,0.809029490890655,7,10,6,6,2,0,0,60,68.0956207477048,37.14837592509916
0,8,0.5443333601042086,11,17,2,10,2,0,0,29,81.51876588811047,12.209854008602125
1,8,0.9488895152038287,7,4,3,8,1,1,1,47,91.86782740218737,22.971949009034027
0,11,0.1338555809897991,1,2,6,9,1,0,0,40,53.762801537279955,25.371656525414863
0,11,0.7392644398250707,4,2,1,8,2,0,1,61,54.36143312151563,34.12542123980933
0,9,0.646263961168943,11,14,9,4,1,0,1,57,98.34954166102898,19.940162715500843
0,7,0.6710859856830277,7,28,0,6,1,0,1,64,82.90063926151012,26.729788544426818
1,7,0.13257440894558525,16,29,8,9,2,1,0,33,55.93782737062943,17.87526889769794
0,10,0.03955363625851882,12,14,6,5,2,0,1,24,94.14699192367188,24.056670960604823
0,11,0.38285628579681985,13,20,0,8,1,0,0,22,81.46557140812497,24.489943009834235
0,8,0.6036460756271123,6,20,3,9,2,0,0,44,55.25873021121229,16.390433237933276
0,10,0.5162034341326415,2,6,7,5,2,0,1,59,92.79481496258006,11.479267219116805
1,9,0.20416667358200224,19,18,8,8,3,0,1,38,76.6691887168169,28.779053277180385
0,11,0.49701206469214854,18,8,5,9,1,0,1,45,69.07812598177829,14.47986632491266
0,9,0.6549021376389831,17,26,8,9,2,0,0,62,70.5019822643722,26.280168946074433
1,11,0.9197968785413776,8,14,1,2,2,0,0,53,86.11180638354786,21.836666576657827
1,7,0.933929181312852,17,8,5,4,1,0,0,24,51.932349849245355,11.021775921635143
0,6,0.3604852868415028,5,21,9,1,2,0,1,18,58.961899048168725,29.863982822901484
1,10,0.6047505832572689,3,6,6,5,2,1,0,59,69.08214133733763,22.43501943967659
1,7,0.9660474038138437,6,6,3,10,1,0,1,19,99.32796940372361,14.837115403173474
1,10,0.009365300263133425,16,0,0,9,2,1,1,38,56.574998802358756,30.20080401242349
1,6,0.4907295911732039,10,18,9,8,1,0,0,39,51.9989321648188,29.110901634797088
0,6,0.5348549820663772,5,7,8,3,1,0,1,43,60.94873385886915,34.69136616475077
0,8,0.5933057156609102,3,25,8,5,2,0,0,42,54.311811301430154,27.828328198445817
0,9,0.4100819029358215,13,7,5,7,2,0,0,30,88.96195550632568,12.7624135806986
0,11,0.36574338087260316,16,20,4,4,1,0,0,42,83.72994350806994,11.671324360205993
0,9,0.47192816769358237,7,27,0,8,1,0,0,19,90.18755302944311,36.114131939922345
1,9,0.7728186886175976,4,9,5,3,3,0,0,36,92.43398065327727,30.0249519164191
0,7,0.13411486379427706,15,25,2,6,2,0,1,40,76.5373596241528,38.101180653376744
0,11,0.35915401139824266,6,15,9,11,2,0,0,30,78.38214483214723,15.275636617649441
0,6,0.3286484441421771,19,11,9,6,1,0,1,48,58.69188601577302,11.93905713674236
1,11,0.41109236534600835,8,3,6,5,1,1,0,29,78.5710843431811,18.761554330039736
0,6,0.6556654367690281,13,20,6,9,1,0,1,21,86.8175565046184,17.04270017526028
0,7,0.06776460633567427,5,26,6,7,1,0,1,30,99.67780196412137,39.77741748456914
0,9,0.448613450032206,13,14,0,1,1,0,0,38,54.551381297127975,22.476582968556084
1,11,0.8640460213626869,13,5,3,5,3,1,0,28,62.621487857429116,26.2631693224017
0,6,0.5042402379971928,15,7,8,1,1,0,1,28,64.30044637356384,22.69568716205555
1,10,0.9616632017412552,10,4,2,5,1,0,1,25,64.76984644423071,23.93729588561349
0,8,0.47321607400406585,14,28,6,4,1,0,0,20,56.442885874294106,33.4536338117327
0,7,0.4025820523588496,7,9,1,8,2,0,0,19,79.62311077942604,11.390106371513001
0,8,0.29112219967627295,17,13,1,3,2,0,1,24,59.16345525487864,37.46804450411009
0,9,0.6497172756026612,7,21,5,1,1,0,1,31,61.16582890411023,34.61851483211907
0,7,0.04562729684401079,13,10,9,9,1,0,0,38,50.52017206872264,10.16205189903245
1,10,0.9077220507985326,9,16,1,6,2,0,1,21,52.398055123203704,32.32667304565901
1,7,0.6246080318821156,7,19,9,8,1,1,0,63,79.73371525318035,28.971347083001515
1,8,0.30261124168887643,18,15,1,7,2,1,0,49,69.90116046361078,29.74926279283723
1,7,0.8218609005850055,4,6,1,3,1,0,0,50,86.03853412631987,32.34103311653225
1,10,0.8012919927200236,15,10,6,8,1,1,0,64,84.7560052469186,34.52320408098656
0,6,0.5229344985115324,4,28,7,5,1,0,1,60,77.73016134689155,30.08019419059839
0,9,0.06647266608440516,12,11,3,2,2,0,0,52,91.96113069376625,12.727395878768982
1,10,0.5751231939951387,5,1,9,1,1,1,1,34,78.42144135264107,11.743603871220948
1,9,0.36737772026451987,15,2,1,3,3,0,0,50,51.838101557818774,28.925205329533064
0,9,0.550961577549981,11,15,9,9,1,0,1,60,54.74877920034727,37.25840038958422
1,10,0.36783518118215963,16,5,3,10,2,1,1,45,78.04809353561814,28.663918800186217
0,7,0.44689309645700237,11,10,8,11,1,0,0,36,63.05391221157306,15.952393671474454
1,7,0.28046913163530207,2,26,5,11,2,1,0,25,62.35015595196718,25.711193117600317
1,11,0.5418811747931679,7,11,5,9,3,0,0,35,52.50706788404902,13.25640813579652
1,11,0.5499976229448832,9,5,8,7,1,1,1,24,95.87686252031799,36.715847021983066
1,10,0.6689027669515931,8,18,0,3,1,1,1,35,81.7451280513852,27.34177227982726
1,8,0.08491929381813412,16,16,1,1,2,1,1,51,78.17230801312604,31.156726013896616
0,7,0.3614467423104364,4,16,4,8,1,0,1,31,68.95190779289803,17.915083619943438
1,8,0.9303310149087645,12,28,4,8,2,0,1,55,76.80845830367,27.104004162284095
1,9,0.9282730723294992,1,18,3,5,2,1,0,47,67.02483755712416,26.36926655610185
1,10,0.9980552881662672,8,1,3,2,1,0,1,48,58.34985033846014,25.420742304169696
1,9,0.8011120532946276,4,15,6,4,2,0,1,46,56.9515578140023,29.834589100164422
1,11,0.3553515286133444,2,8,4,6,2,1,0,38,83.63311948623422,22.962254427621303
1,7,0.07310060653981998,2,5,7,8,2,1,1,36,90.10858248964166,20.537044201535075
0,11,0.6772421252375653,13,0,0,2,1,0,0,54,78.39815827732733,36.08778802060748
0,7,0.7452790276779834,15,28,1,5,1,0,0,53,93.86736482890545,25.203893179468707
1,7,0.42631412062510654,9,20,2,10,1,0,0,58,51.994905425936075,15.665449245988269
1,9,0.40508825016165184,17,22,8,9,1,1,0,18,87.59242700024869,21.433759086906026
0,9,0.7508645155009591,7,23,1,11,1,0,0,46,67.66105025789095,28.529232628098775
0,7,0.1926997345449296,17,24,2,9,1,0,1,22,54.35466924121791,17.82990183433325
0,10,0.7279136534639178,1,7,5,9,1,0,0,39,54.74593200119866,39.652815685105224
0,7,0.6151020309004748,3,8,9,3,1,0,0,19,88.59750722914534,30.119793417561706
1,6,0.9475864805293337,17,23,6,3,1,0,0,56,89.51358591850506,29.472064848793067
1,10,0.1547763881770018,4,5,6,11,1,1,1,53,57.812847780839405,25.206625811469785
1,7,0.9095767959733388,19,5,9,2,1,0,0,24,84.11172013076987,22.910327155797482
0,6,0.3003628138563852,8,15,7,1,1,0,1,41,83.59310000347789,12.76805113616501
0,8,0.37252048552603445,8,27,4,10,1,0,0,53,73.89409752467652,28.106368312588728
1,6,0.5825561684280757,3,17,4,8,1,1,0,26,85.13548353594965,28.8433573105035
1,11,0.9219803591513117,18,21,3,8,2,0,1,22,78.87721352109575,21.4689880365021
1,10,0.9927784319750986,5,21,6,9,2,0,1,52,55.828007606368814,23.419538628966805
